pkg:npm/sigstore@3.1.0?package-id=83afb4c89ea40b7b	library	sigstore	3.1.0	pkg:npm/sigstore@3.1.0
pkg:npm/smart-buffer@4.2.0?package-id=b9cef0d0a41a6c67	library	smart-buffer	4.2.0	pkg:npm/smart-buffer@4.2.0
pkg:npm/socks@2.8.5?package-id=4f86261ba815c08d	library	socks	2.8.5	pkg:npm/socks@2.8.5
pkg:npm/socks-proxy-agent@8.0.5?package-id=70d90db663b64594	library	socks-proxy-agent	8.0.5	pkg:npm/socks-proxy-agent@8.0.5
pkg:npm/sparse-bitfield@3.0.3?package-id=2166a31d8f114314	library	sparse-bitfield	3.0.3	pkg:npm/sparse-bitfield@3.0.3
pkg:npm/spdx-correct@3.2.0?package-id=7ef2df5b28cabb73	library	spdx-correct	3.2.0	pkg:npm/spdx-correct@3.2.0
pkg:npm/spdx-exceptions@2.5.0?package-id=14080b01d7b4803f	library	spdx-exceptions	2.5.0	pkg:npm/spdx-exceptions@2.5.0
pkg:npm/spdx-expression-parse@3.0.1?package-id=3f6ed6a4b5905073	library	spdx-expression-parse	3.0.1	pkg:npm/spdx-expression-parse@3.0.1
pkg:npm/spdx-expression-parse@3.0.1?package-id=79497656967c0e92	library	spdx-expression-parse	3.0.1	pkg:npm/spdx-expression-parse@3.0.1
pkg:npm/spdx-expression-parse@4.0.0?package-id=9a0a9649306418ed	library	spdx-expression-parse	4.0.0	pkg:npm/spdx-expression-parse@4.0.0
pkg:npm/spdx-license-ids@3.0.21?package-id=7c6a18bdd8521323	library	spdx-license-ids	3.0.21	pkg:npm/spdx-license-ids@3.0.21
pkg:npm/spex@3.4.1?package-id=61bea33fa2c499db	library	spex	3.4.1	pkg:npm/spex@3.4.1
pkg:npm/split2@4.2.0?package-id=9e9d486fa92de7b4	library	split2	4.2.0	pkg:npm/split2@4.2.0
pkg:npm/sprintf-js@1.1.3?package-id=04824a1b161a7a35	library	sprintf-js	1.1.3	pkg:npm/sprintf-js@1.1.3
pkg:npm/sql-template-strings@2.2.2?package-id=ed4c8e0dd7862614	library	sql-template-strings	2.2.2	pkg:npm/sql-template-strings@2.2.2
pkg:npm/ssl-root-cas@1.3.1?package-id=3c5fb41456f7e182	library	ssl-root-cas	1.3.1	pkg:npm/ssl-root-cas@1.3.1
pkg:npm/ssri@12.0.0?package-id=b324534cbb5b10cf	library	ssri	12.0.0	pkg:npm/ssri@12.0.0
pkg:npm/statuses@1.5.0?package-id=d84c16a3ac7cad01	library	statuses	1.5.0	pkg:npm/statuses@1.5.0
pkg:npm/statuses@2.0.2?package-id=bf9043df1f2dbb9c	library	statuses	2.0.2	pkg:npm/statuses@2.0.2
pkg:npm/string-width@4.2.3?package-id=e2099290a066d99d	library	string-width	4.2.3	pkg:npm/string-width@4.2.3
pkg:npm/string-width@4.2.3?package-id=38a30aaeaeb0b909	library	string-width	4.2.3	pkg:npm/string-width@4.2.3
pkg:npm/string-width@5.1.2?package-id=9291e3d2f2f4d976	library	string-width	5.1.2	pkg:npm/string-width@5.1.2
pkg:npm/string-width@5.1.2?package-id=650efec40c60e144	library	string-width	5.1.2	pkg:npm/string-width@5.1.2
pkg:npm/string_decoder@1.1.1?package-id=037f91b29bb22ce1	library	string_decoder	1.1.1	pkg:npm/string_decoder@1.1.1
pkg:npm/strip-ansi@6.0.1?package-id=7716c2197b9069ed	library	strip-ansi	6.0.1	pkg:npm/strip-ansi@6.0.1
pkg:npm/strip-ansi@6.0.1?package-id=69c28715aba5a85c	library	strip-ansi	6.0.1	pkg:npm/strip-ansi@6.0.1
pkg:npm/strip-ansi@7.1.0?package-id=662771a79756e016	library	strip-ansi	7.1.0	pkg:npm/strip-ansi@7.1.0
pkg:npm/strip-ansi@7.1.0?package-id=397493ead4648090	library	strip-ansi	7.1.0	pkg:npm/strip-ansi@7.1.0
pkg:npm/supports-color@7.2.0?package-id=44640317d2a84a10	library	supports-color	7.2.0	pkg:npm/supports-color@7.2.0
pkg:npm/supports-color@9.4.0?package-id=54a7a19a496b2875	library	supports-color	9.4.0	pkg:npm/supports-color@9.4.0
pkg:deb/debian/sysvinit-utils@3.06-4?arch=amd64&distro=debian-12&package-id=ad6415822991d492&upstream=sysvinit	library	sysvinit-utils	3.06-4	pkg:deb/debian/sysvinit-utils@3.06-4?arch=amd64&distro=debian-12&upstream=sysvinit
pkg:deb/debian/tar@1.34%2Bdfsg-1.2%2Bdeb12u1?arch=amd64&distro=debian-12&package-id=f8ad3f5238dbcf6a	library	tar	1.34+dfsg-1.2+deb12u1	pkg:deb/debian/tar@1.34%2Bdfsg-1.2%2Bdeb12u1?arch=amd64&distro=debian-12
pkg:npm/tar@6.2.1?package-id=2c1eb304066e694a	library	tar	6.2.1	pkg:npm/tar@6.2.1
pkg:npm/tar@7.4.3?package-id=f3286c35c5198a7d	library	tar	7.4.3	pkg:npm/tar@7.4.3
pkg:npm/tar@7.4.3?package-id=f1798e2aef0c5788	library	tar	7.4.3	pkg:npm/tar@7.4.3
pkg:npm/text-table@0.2.0?package-id=1f03104867bb7226	library	text-table	0.2.0	pkg:npm/text-table@0.2.0
pkg:npm/tiny-relative-date@1.3.0?package-id=bb64d30c83be7c41	library	tiny-relative-date	1.3.0	pkg:npm/tiny-relative-date@1.3.0
pkg:npm/tinyglobby@0.2.14?package-id=026a86825faa973d	library	tinyglobby	0.2.14	pkg:npm/tinyglobby@0.2.14
pkg:npm/toidentifier@1.0.1?package-id=c35b1aea98ee44e3	library	toidentifier	1.0.1	pkg:npm/toidentifier@1.0.1
pkg:npm/treeverse@3.0.0?package-id=fdbc373e47fb6d77	library	treeverse	3.0.0	pkg:npm/treeverse@3.0.0
pkg:npm/tuf-js@3.0.1?package-id=45f5d632c377b5f3	library	tuf-js	3.0.1	pkg:npm/tuf-js@3.0.1
pkg:npm/type-is@1.6.18?package-id=32e8bdb69683617c	library	type-is	1.6.18	pkg:npm/type-is@1.6.18
pkg:npm/typescript@5.9.3?package-id=ca4acaac884ebeba	library	typescript	5.9.3	pkg:npm/typescript@5.9.3
pkg:deb/debian/tzdata@2025b-0%2Bdeb12u2?arch=all&distro=debian-12&package-id=30a2ec79a0be6035	library	tzdata	2025b-0+deb12u2	pkg:deb/debian/tzdata@2025b-0%2Bdeb12u2?arch=all&distro=debian-12
pkg:npm/undici-types@6.21.0?package-id=c4bc6ad6bb46fcc7	library	undici-types	6.21.0	pkg:npm/undici-types@6.21.0
pkg:npm/unique-filename@4.0.0?package-id=4dbb275edde9893e	library	unique-filename	4.0.0	pkg:npm/unique-filename@4.0.0
pkg:npm/unique-slug@5.0.0?package-id=1ca2d62a97c43c19	library	unique-slug	5.0.0	pkg:npm/unique-slug@5.0.0
pkg:npm/unpipe@1.0.0?package-id=cb3861fed5b6833d	library	unpipe	1.0.0	pkg:npm/unpipe@1.0.0
pkg:deb/debian/unzip@6.0-28?arch=amd64&distro=debian-12&package-id=d86d104b2d6876f3	library	unzip	6.0-28	pkg:deb/debian/unzip@6.0-28?arch=amd64&distro=debian-12
pkg:deb/debian/usr-is-merged@37~deb12u1?arch=all&distro=debian-12&package-id=5d5368e5a339ea05&upstream=usrmerge	library	usr-is-merged	37~deb12u1	pkg:deb/debian/usr-is-merged@37~deb12u1?arch=all&distro=debian-12&upstream=usrmerge
pkg:npm/util-deprecate@1.0.2?package-id=4a1bff8334770673	library	util-deprecate	1.0.2	pkg:npm/util-deprecate@1.0.2
pkg:npm/util-deprecate@1.0.2?package-id=335b4279a8891fd2	library	util-deprecate	1.0.2	pkg:npm/util-deprecate@1.0.2
pkg:deb/debian/util-linux@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=b11f4a313957922c	library	util-linux	2.38.1-5+deb12u3	pkg:deb/debian/util-linux@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12
pkg:deb/debian/util-linux-extra@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=fc9180bcad1f4d49&upstream=util-linux	library	util-linux-extra	2.38.1-5+deb12u3	pkg:deb/debian/util-linux-extra@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux
pkg:npm/utils-merge@1.0.1?package-id=b71feb2433956b3a	library	utils-merge	1.0.1	pkg:npm/utils-merge@1.0.1
pkg:npm/uuid@9.0.1?package-id=5e2d18119ff3abf7	library	uuid	9.0.1	pkg:npm/uuid@9.0.1
pkg:deb/debian/uuid-runtime@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=9cb935fafd01439f&upstream=util-linux	library	uuid-runtime	2.38.1-5+deb12u3	pkg:deb/debian/uuid-runtime@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux
pkg:npm/validate-npm-package-license@3.0.4?package-id=2465e053544714c0	library	validate-npm-package-license	3.0.4	pkg:npm/validate-npm-package-license@3.0.4
pkg:npm/validate-npm-package-name@6.0.1?package-id=7df7ad8400f712af	library	validate-npm-package-name	6.0.1	pkg:npm/validate-npm-package-name@6.0.1
pkg:npm/vary@1.1.2?package-id=42789075c96140cb	library	vary	1.1.2	pkg:npm/vary@1.1.2
pkg:npm/walk-up-path@3.0.1?package-id=10e7b7b62d4a4644	library	walk-up-path	3.0.1	pkg:npm/walk-up-path@3.0.1
pkg:npm/which@2.0.2?package-id=687f8a8a6370c67d	library	which	2.0.2	pkg:npm/which@2.0.2
pkg:npm/which@5.0.0?package-id=fc9f6da695033ef3	library	which	5.0.0	pkg:npm/which@5.0.0
pkg:npm/wrap-ansi@7.0.0?package-id=ed2e6b510db6889c	library	wrap-ansi	7.0.0	pkg:npm/wrap-ansi@7.0.0
pkg:npm/wrap-ansi@8.1.0?package-id=98f9d66d8b599c4f	library	wrap-ansi	8.1.0	pkg:npm/wrap-ansi@8.1.0
pkg:npm/write-file-atomic@6.0.0?package-id=42a7bd80110acd5d	library	write-file-atomic	6.0.0	pkg:npm/write-file-atomic@6.0.0
pkg:npm/xtend@4.0.2?package-id=682d232964b5a999	library	xtend	4.0.2	pkg:npm/xtend@4.0.2
pkg:npm/yallist@4.0.0?package-id=c1370211f53a9bbd	library	yallist	4.0.0	pkg:npm/yallist@4.0.0
pkg:npm/yallist@5.0.0?package-id=26823bc6f47761c2	library	yallist	5.0.0	pkg:npm/yallist@5.0.0
pkg:npm/yallist@5.0.0?package-id=4220e421a19c8aef	library	yallist	5.0.0	pkg:npm/yallist@5.0.0
pkg:npm/yarn@1.22.22?package-id=d1708e025db7b0c0	library	yarn	1.22.22	pkg:npm/yarn@1.22.22
pkg:deb/debian/zip@3.0-13?arch=amd64&distro=debian-12&package-id=03f30eea77f8b016	library	zip	3.0-13	pkg:deb/debian/zip@3.0-13?arch=amd64&distro=debian-12
pkg:deb/debian/zlib1g@1%3A1.2.13.dfsg-1?arch=amd64&distro=debian-12&package-id=077923f667034501&upstream=zlib	library	zlib1g	1:1.2.13.dfsg-1	pkg:deb/debian/zlib1g@1%3A1.2.13.dfsg-1?arch=amd64&distro=debian-12&upstream=zlib
os:debian@12	operating-system	debian	12	
af074f791982c893	file	/etc/adduser.conf		
90bbaf8d1377ace0	file	/etc/alternatives/README		
fd7c3ed73e1217b1	file	/etc/apt/apt.conf.d/01autoremove		
b8f29b9924a6f495	file	/etc/apt/apt.conf.d/70debconf		
fc3298b931b9183c	file	/etc/apt/trusted.gpg.d/debian-archive-bookworm-automatic.asc		
949ce43349153b89	file	/etc/apt/trusted.gpg.d/debian-archive-bookworm-security-automatic.asc		
8cb417bd529af7bc	file	/etc/apt/trusted.gpg.d/debian-archive-bookworm-stable.asc		
8a895e2439795f7b	file	/etc/apt/trusted.gpg.d/debian-archive-bullseye-automatic.asc		
d55ce3b34ab7daaf	file	/etc/apt/trusted.gpg.d/debian-archive-bullseye-security-automatic.asc		
d5cca5902108a096	file	/etc/apt/trusted.gpg.d/debian-archive-bullseye-stable.asc		
4cebfdbedd70d01e	file	/etc/apt/trusted.gpg.d/debian-archive-trixie-automatic.asc		
7f4f6883e252cc72	file	/etc/apt/trusted.gpg.d/debian-archive-trixie-security-automatic.asc		
dea79daada369074	file	/etc/apt/trusted.gpg.d/debian-archive-trixie-stable.asc		
020aaae27d7e6706	file	/etc/bash.bashrc		
b164adb4649d8a2e	file	/etc/bindresvport.blacklist		
e706cdd08a04eb6c	file	/etc/cron.d/e2scrub_all		
f5930c092679094f	file	/etc/cron.daily/apt-compat		
7eac14074e73397d	file	/etc/cron.daily/dpkg		
8c3d89c05d53d454	file	/etc/debconf.conf		
a8e570794991d5a7	file	/etc/debian_version		
aaa8374be848117e	file	/etc/default/hwclock		
ad969d3911e52faf	file	/etc/default/nss		
a3eab42b1e9ad56b	file	/etc/default/useradd		
a78ed8232f3e8f9c	file	/etc/deluser.conf		
2b28e94f6db2bba9	file	/etc/dpkg/dpkg.cfg		
6b6cdb1a457d9651	file	/etc/dpkg/origins/debian		
9e82eb77a2507c97	file	/etc/e2scrub.conf		
4a5ed4f1a4312649	file	/etc/gai.conf		
db3d61b7590d49e5	file	/etc/host.conf		
0ff478aed1b0ff5d	file	/etc/init.d/hwclock.sh		
f5e8cea17e65fb69	file	/etc/issue		
5494e14c74d8e042	file	/etc/issue.net		
13db20552de7d9e2	file	/etc/ld.so.conf		
954a834d4d1ec8c1	file	/etc/ld.so.conf.d/libc.conf		
3c2dff808d5ec065	file	/etc/ld.so.conf.d/x86_64-linux-gnu.conf		
0f1946a42c31fe7e	file	/etc/libaudit.conf		
4c0886bfdcc7883c	file	/etc/login.defs		
a9b373dda626ead9	file	/etc/logrotate.d/alternatives		
0884a73fcc23e24c	file	/etc/logrotate.d/apt		
29c56d623a1a15e3	file	/etc/logrotate.d/dpkg		
93d6c5671d0ff33a	file	/etc/mke2fs.conf		
4772e7b19b813e55	file	/etc/pam.conf		
c7070a7ba6c03428	file	/etc/pam.d/chfn		
651ad4466237a646	file	/etc/pam.d/chpasswd		
104dd7ae8bbab484	file	/etc/pam.d/chsh		
fc2128f9b42dad1c	file	/etc/pam.d/login		
14f5a29dd9702ebd	file	/etc/pam.d/newusers		
a6d1f2724e5ec771	file	/etc/pam.d/other		
781990d347d3d5ed	file	/etc/pam.d/passwd		
66ea0bdd21f997e3	file	/etc/pam.d/runuser		
7c93dfca0e0d1759	file	/etc/pam.d/runuser-l		
abbc038a499cb3ca	file	/etc/pam.d/su		
d14e48c68d052e28	file	/etc/pam.d/su-l		
d0196335e95c77f1	file	/etc/security/access.conf		
e4f90752ca586585	file	/etc/security/faillock.conf		
03d6163c49d6b65c	file	/etc/security/group.conf		
2944a0b3016aa4b4	file	/etc/security/limits.conf		
f0b1af870b83bbcb	file	/etc/security/namespace.conf		
89ffa1865ee16e53	file	/etc/security/namespace.init		
c4cc305a9cea2953	file	/etc/security/pam_env.conf		
e63ff8914cb58f19	file	/etc/security/sepermit.conf		
32d16bb505c2368b	file	/etc/security/time.conf		
dc26a75d7ba794a6	file	/etc/selinux/semanage.conf		
2f294dd2716b0de2	file	/etc/skel/.bash_logout		
b734b6a019ac4708	file	/etc/skel/.bashrc		
72e6236c696055e4	file	/etc/skel/.profile		
0f2924f90b722457	file	/etc/terminfo/README		
1b9da2c66862d9c6	file	/etc/update-motd.d/10-uname		
83b078475de96a6b	file	/etc/xattr.conf		
31e906030d6a1b8d	file	/usr/bin/[		
26862780727f9639	file	/usr/bin/addpart		
43d83a93802be210	file	/usr/bin/apt		
59db9b47bb87a7ff	file	/usr/bin/apt-cache		
8782049076bd4d07	file	/usr/bin/apt-cdrom		
d3a2a3afee74fcc7	file	/usr/bin/apt-config		
6f24b5784a23c475	file	/usr/bin/apt-get		
c606a4e326af30a4	file	/usr/bin/apt-key		
3c3a44d0bd603d97	file	/usr/bin/apt-mark		
68ee9add7c0ace82	file	/usr/bin/arch		
d9436f6f7f48f589	file	/usr/bin/b2sum		
358f21878f282cc5	file	/usr/bin/base32		
9aa5d6ed10a710c6	file	/usr/bin/base64		
05c78015bc17a6ea	file	/usr/bin/basename		
02fbc9c881e76992	file	/usr/bin/basenc		
c57e73f6f9491d0a	file	/usr/bin/bash		
abd3ffd246344062	file	/usr/bin/bashbug		
5717f2fad66463b5	file	/usr/bin/cat		
aa1d095be6b073b8	file	/usr/bin/chage		
c5061d58db8adb56	file	/usr/bin/chattr		
0053c91835501ce0	file	/usr/bin/chcon		
1d6ee6badf4b06c3	file	/usr/bin/chfn		
3d017a9e8d406f49	file	/usr/bin/chgrp		
8096dfea9b4d0ee3	file	/usr/bin/chmod		
316ea6486dbde325	file	/usr/bin/choom		
019bd99dfcb07dad	file	/usr/bin/chown		
d78eaf3a4d96dc37	file	/usr/bin/chrt		
94d75d722ba0c0c0	file	/usr/bin/chsh		
347dc43a2cd5441e	file	/usr/bin/cksum		
0d1ced0392901344	file	/usr/bin/clear		
2625981982d84ff2	file	/usr/bin/clear_console		
0e541a73ac4d05b6	file	/usr/bin/cmp		
6d2abca557d28223	file	/usr/bin/comm		
2f0a6e6ca1df190b	file	/usr/bin/cp		
7f92274751dca9a2	file	/usr/bin/csplit		
15a21962cee813c4	file	/usr/bin/cut		
905b933da36a9d9f	file	/usr/bin/dash		
8df2add070123f5b	file	/usr/bin/date		
8eac42e047cf5d46	file	/usr/bin/dd		
931c61f0599db5b7	file	/usr/bin/deb-systemd-helper		
06f0127499a42a55	file	/usr/bin/deb-systemd-invoke		
931c6d31b73dd413	file	/usr/bin/debconf		
38b09cb162bda940	file	/usr/bin/debconf-apt-progress		
872a260fea8edb84	file	/usr/bin/debconf-communicate		
5161ab9cddcfe981	file	/usr/bin/debconf-copydb		
e9e79ba8cdeff96e	file	/usr/bin/debconf-escape		
af0fe3c415476128	file	/usr/bin/debconf-set-selections		
62c3e704f34c0985	file	/usr/bin/debconf-show		
9bd2ddb07c1e1c80	file	/usr/bin/delpart		
144e97e437ddcf14	file	/usr/bin/df		
fa370166a0b93fa4	file	/usr/bin/diff		
1968ae7932614e9d	file	/usr/bin/diff3		
8519282325eebd96	file	/usr/bin/dir		
32958ced05e2b625	file	/usr/bin/dircolors		
c24992b7866381e8	file	/usr/bin/dirname		
eed87e43e2574951	file	/usr/bin/dmesg		
7e169bcc5282a122	file	/usr/bin/dpkg		
1e02496d944d73f7	file	/usr/bin/dpkg-deb		
eef25e403e1e91e4	file	/usr/bin/dpkg-divert		
22e46bec3d636571	file	/usr/bin/dpkg-maintscript-helper		
bfc76ddc834a9463	file	/usr/bin/dpkg-query		
5ce75c55af992644	file	/usr/bin/dpkg-realpath		
8a0fbd46faf39b90	file	/usr/bin/dpkg-split		
ca5cb5284e173712	file	/usr/bin/dpkg-statoverride		
46a3091e6cf88138	file	/usr/bin/dpkg-trigger		
f372700596baeeb4	file	/usr/bin/du		
cec7e63712f0c6ae	file	/usr/bin/echo		
13615b18afd46956	file	/usr/bin/egrep		
2e9270b49ab172bb	file	/usr/bin/env		
994ee257881883d4	file	/usr/bin/expand		
e8120df05e10bc5e	file	/usr/bin/expiry		
76e520c3e0ec373c	file	/usr/bin/expr		
d2044ab101b689db	file	/usr/bin/factor		
04022d87ac34ec93	file	/usr/bin/faillog		
1cbbabd9c1bed543	file	/usr/bin/fallocate		
4ee60e46d7024971	file	/usr/bin/false		
66b9f5a0975d1789	file	/usr/bin/fgrep		
7e8a2feea898efb1	file	/usr/bin/fincore		
bddfb38772bbd6b1	file	/usr/bin/find		
f68eb79b8ae2fa26	file	/usr/bin/findmnt		
ecdfd3ccb5d51469	file	/usr/bin/flock		
a1aea409019cb466	file	/usr/bin/fmt		
1db9c60bf3318b09	file	/usr/bin/fold		
fc5f5ae1f4fe8c77	file	/usr/bin/getconf		
def5f723dbdfa1dc	file	/usr/bin/getent		
e43ec20e2cd79d65	file	/usr/bin/getopt		
0e99b7369bfe9d7e	file	/usr/bin/gpasswd		
1054bcdc67071929	file	/usr/bin/gpgv		
790b3690d8975a64	file	/usr/bin/grep		
70e1a611a087c6da	file	/usr/bin/groups		
40f7f2c535fc83cb	file	/usr/bin/gunzip		
f67e76449de6f6bd	file	/usr/bin/gzexe		
d37f34f25bd46624	file	/usr/bin/gzip		
ccde7d81f9b2f823	file	/usr/bin/hardlink		
4844282930c6fb92	file	/usr/bin/head		
9a3c927df22bd884	file	/usr/bin/hostid		
c58b309a8235d4f5	file	/usr/bin/hostname		
336e563206d70c6f	file	/usr/bin/iconv		
ff51508090a11f90	file	/usr/bin/id		
11e35a8235ce2726	file	/usr/bin/infocmp		
925a9739088a9dc9	file	/usr/bin/install		
2bbbfa7a7fb6c6f0	file	/usr/bin/ionice		
ecbb58d5d91d610e	file	/usr/bin/ipcmk		
aae7fcc955f10c7f	file	/usr/bin/ipcrm		
8d59deb529d39aa8	file	/usr/bin/ipcs		
c761a371cac62347	file	/usr/bin/ischroot		
95e66d863f0b7392	file	/usr/bin/join		
ed918b43bc8461ab	file	/usr/bin/last		
515c9c5701673cf9	file	/usr/bin/lastlog		
08c12554a79603ef	file	/usr/bin/ldd		
07ad9cedfd9c9e6e	file	/usr/bin/link		
9ca6ca08ee495322	file	/usr/bin/ln		
1fb557469d841baa	file	/usr/bin/locale		
0f2d6bb39710ab14	file	/usr/bin/localedef		
b26a9dfe78798a1c	file	/usr/bin/logger		
7089c4d13ba94d2b	file	/usr/bin/login		
9859d8553c8323ad	file	/usr/bin/logname		
213634c466a29cc4	file	/usr/bin/ls		
8306d2d857d01743	file	/usr/bin/lsattr		
6fab6ff8dfec6ac7	file	/usr/bin/lsblk		
e62fea9d0946c4c9	file	/usr/bin/lscpu		
6793b02cfba6c72a	file	/usr/bin/lsfd		
7d2dc5aca5b12ffa	file	/usr/bin/lsipc		
a11cf3aa6f717aac	file	/usr/bin/lsirq		
cfc5e1b4d158c0dc	file	/usr/bin/lslocks		
f80cdad8094f376a	file	/usr/bin/lslogins		
cfaf744a0e8ff638	file	/usr/bin/lsmem		
1b2df13c9471da18	file	/usr/bin/lsns		
e5331d13fcfb8680	file	/usr/bin/mawk		
9bc0cd6f601afd7f	file	/usr/bin/mcookie		
5923ea99ec2b90b5	file	/usr/bin/md5sum		
97d4d463da5b673e	file	/usr/bin/mesg		
2c3cd00d4aaf7634	file	/usr/bin/mkdir		
34d818dd08ee5ed2	file	/usr/bin/mkfifo		
b3c3d92b62193bf0	file	/usr/bin/mknod		
5b6375e085b16ced	file	/usr/bin/mktemp		
bbb513355c194a4c	file	/usr/bin/more		
aee1a31925a62c24	file	/usr/bin/mount		
80cbda925c672528	file	/usr/bin/mountpoint		
666a5573ea5344de	file	/usr/bin/mv		
99ca73477572232d	file	/usr/bin/namei		
6c13b6b05045b8ef	file	/usr/bin/newgrp		
acd6427b91926326	file	/usr/bin/nice		
6c2950be428cce55	file	/usr/bin/nl		
97dd9c351745cc0f	file	/usr/bin/nohup		
cf39d9da92491093	file	/usr/bin/nproc		
be720af54f50fb29	file	/usr/bin/nsenter		
6ae6ef60856c309d	file	/usr/bin/numfmt		
d5c3643dae3c0619	file	/usr/bin/od		
675e6e57637df6dc	file	/usr/bin/partx		
e939675f3af3b274	file	/usr/bin/passwd		
ff53ee408ab8fc34	file	/usr/bin/paste		
64adea744c3d4d4b	file	/usr/bin/pathchk		
bc70e343ca190341	file	/usr/bin/perl		
b3ac8776767e6993	file	/usr/bin/pinky		
5cb914c643073295	file	/usr/bin/pldd		
761cb091607f2709	file	/usr/bin/pr		
70b852d7faba9095	file	/usr/bin/printenv		
04ca7f944e7fa4ba	file	/usr/bin/printf		
8efae3ef785900d5	file	/usr/bin/prlimit		
000b073d4fe61550	file	/usr/bin/ptx		
709bef3cb8fd953b	file	/usr/bin/pwd		
657459eff7549cfe	file	/usr/bin/readlink		
c0cb6b80879400ea	file	/usr/bin/realpath		
7fde60bae18b1735	file	/usr/bin/rename.ul		
284a5d1a97eff367	file	/usr/bin/renice		
04bb5cc4ed86ab17	file	/usr/bin/resizepart		
6e4d53712613f4fd	file	/usr/bin/rev		
2a3d1f6998c5346a	file	/usr/bin/rgrep		
5f6b5fef26d5786d	file	/usr/bin/rm		
f8a4bd2f75858e92	file	/usr/bin/rmdir		
910d2243c8bd52ab	file	/usr/bin/run-parts		
9beb0431972b19f5	file	/usr/bin/runcon		
7144591708518cf1	file	/usr/bin/savelog		
47630e3de82d0420	file	/usr/bin/script		
a7199ae409bd862e	file	/usr/bin/scriptlive		
fad28b93629051be	file	/usr/bin/scriptreplay		
7daf51bc22cee8b4	file	/usr/bin/sdiff		
d0bdede43cd91abd	file	/usr/bin/sed		
bffddcfd4d0a5c4f	file	/usr/bin/seq		
2cb0789369bd8830	file	/usr/bin/setarch		
50f95c3e78438bb8	file	/usr/bin/setpriv		
20ae94b6db9cb9f0	file	/usr/bin/setsid		
4e4c275823c567bc	file	/usr/bin/setterm		
4029c322c93ee1d8	file	/usr/bin/sha1sum		
7312255d8a50ecd6	file	/usr/bin/sha224sum		
366a5865eba6ec6e	file	/usr/bin/sha256sum		
1e701160bd503ab0	file	/usr/bin/sha384sum		
b870fee1df3d96f9	file	/usr/bin/sha512sum		
127201519ced06f4	file	/usr/bin/shred		
9c26f0a6a3ade540	file	/usr/bin/shuf		
bdf028d43e8b7a38	file	/usr/bin/sleep		
df1bf30e39393114	file	/usr/bin/sort		
e3e6bc885cd6b27f	file	/usr/bin/split		
172ee881fc0154e7	file	/usr/bin/stat		
672ce8abaabf0fa3	file	/usr/bin/stdbuf		
df22509440624efa	file	/usr/bin/stty		
53abbc277b9f50dd	file	/usr/bin/su		
165f5d7768cee722	file	/usr/bin/sum		
5e81848704371a16	file	/usr/bin/sync		
88876f0d43ca740e	file	/usr/bin/tabs		
690e85dc5450e00a	file	/usr/bin/tac		
7d65b4aba06ded7f	file	/usr/bin/tail		
ebe89576dda59706	file	/usr/bin/tar		
803b6981a7dcb11e	file	/usr/bin/taskset		
b4cc430e296da294	file	/usr/bin/tee		
f9c42b6ba347d1a0	file	/usr/bin/tempfile		
7f07697cf324a9a0	file	/usr/bin/test		
4ce31d5950458ffd	file	/usr/bin/tic		
9aab680679df1460	file	/usr/bin/timeout		
01a6f5f6972ea677	file	/usr/bin/toe		
6991a56c857757b1	file	/usr/bin/touch		
37a07cbabc35a312	file	/usr/bin/tput		
c85cd90a1654b00d	file	/usr/bin/tr		
629ff1b647db740b	file	/usr/bin/true		
250b46a06a4b1bfd	file	/usr/bin/truncate		
5fe64af233e30ae5	file	/usr/bin/tset		
8bc01913e1aa161a	file	/usr/bin/tsort		
01270aeb95c9c3e9	file	/usr/bin/tty		
ec82bb23ea58c80a	file	/usr/bin/tzselect		
d43bc42458cc9242	file	/usr/bin/uclampset		
723ac57982fd7426	file	/usr/bin/umount		
45a029b6d25f896b	file	/usr/bin/uname		
c7665eb41f38514d	file	/usr/bin/unexpand		
8ebb9ee0f33bda07	file	/usr/bin/uniq		
f963d77ea28f13e1	file	/usr/bin/unlink		
6795b5abcddd5e0d	file	/usr/bin/unshare		
e20978dbb24ab0e9	file	/usr/bin/update-alternatives		
c4e9d0af331ca069	file	/usr/bin/users		
66ba2956aea81740	file	/usr/bin/utmpdump		
ac53b375b1eb6378	file	/usr/bin/vdir		
e65040ad207fefc3	file	/usr/bin/wall		
86622e5119047418	file	/usr/bin/wc		
a5cc0daaeb3bfe77	file	/usr/bin/wdctl		
b007546559176a4d	file	/usr/bin/whereis		
04b43e3083b7af03	file	/usr/bin/which.debianutils		
974f68126dc40623	file	/usr/bin/who		
dbb18ec6cbe70108	file	/usr/bin/whoami		
0dfe2c17ce5fbafc	file	/usr/bin/xargs		
e260b6d5a386f174	file	/usr/bin/yes		
443b8bd3c87cfcf1	file	/usr/bin/zcat		
ae93a8e26fc65040	file	/usr/bin/zcmp		
a269e8018b4513c7	file	/usr/bin/zdiff		
90a0d525249ab020	file	/usr/bin/zdump		
